year,country,nemomod_entc_residual_capacity_pp_biomass_gw,nemomod_entc_residual_capacity_pp_coal_gw,nemomod_entc_residual_capacity_pp_gas_gw,nemomod_entc_residual_capacity_pp_geothermal_gw,nemomod_entc_residual_capacity_pp_hydropower_gw,nemomod_entc_residual_capacity_pp_nuclear_gw,nemomod_entc_residual_capacity_pp_oil_gw,nemomod_entc_residual_capacity_pp_solar_gw,nemomod_entc_residual_capacity_pp_waste_incineration_gw,nemomod_entc_residual_capacity_pp_wind_gw
2052,peru,0.0,0.0,0.0,0.0,2.7354000000000003,0.0,0.0,0.0,0.0,0.0
2053,peru,0.0,0.0,0.0,0.0,2.7354000000000003,0.0,0.0,0.0,0.0,0.0
2054,peru,0.0,0.0,0.0,0.0,2.7354000000000003,0.0,0.0,0.0,0.0,0.0
2055,peru,0.0,0.0,0.0,0.0,2.7354000000000003,0.0,0.0,0.0,0.0,0.0
2014,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2015,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2016,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2017,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2018,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2019,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2020,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2021,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2022,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2023,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2024,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2025,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2026,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2027,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2028,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2029,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2030,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2031,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2032,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2033,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2034,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2035,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2036,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2037,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2038,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2039,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2040,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2041,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2042,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
2043,suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
1999,trinidad_and_tobago,0.0,0.0,1.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,trinidad_and_tobago,0.0,0.0,1.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,trinidad_and_tobago,0.0,0.0,1.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,trinidad_and_tobago,0.0,0.0,1.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,trinidad_and_tobago,0.0,0.0,1.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,trinidad_and_tobago,0.0,0.0,1.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,trinidad_and_tobago,0.0,0.0,1.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,trinidad_and_tobago,0.0,0.0,1.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,trinidad_and_tobago,0.0,0.0,1.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,trinidad_and_tobago,0.0,0.0,1.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,trinidad_and_tobago,0.0,0.0,1.8736,0.0,0.0,0.0,0.011,0.0,0.0,0.0
2010,trinidad_and_tobago,0.0,0.0,1.8736,0.0,0.0,0.0,0.011,0.0,0.0,0.0
2011,trinidad_and_tobago,0.0,0.0,1.8736,0.0,0.0,0.0,0.011,0.0,0.0,0.0
2012,trinidad_and_tobago,0.0,0.0,1.8736,0.0,0.0,0.0,0.011,0.0,0.0,0.0
2013,trinidad_and_tobago,0.0,0.0,1.8736,0.0,0.0,0.0,0.011,0.0,0.0,0.0
2014,trinidad_and_tobago,0.0,0.0,1.8736,0.0,0.0,0.0,0.011,0.0,0.0,0.0
2015,trinidad_and_tobago,0.0,0.0,1.8736,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2016,trinidad_and_tobago,0.0,0.0,1.8736,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2017,trinidad_and_tobago,0.0,0.0,1.8736,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2018,trinidad_and_tobago,0.0,0.0,1.8736,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2019,trinidad_and_tobago,0.0,0.0,1.8736,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2020,trinidad_and_tobago,0.0,0.0,1.8736,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2021,trinidad_and_tobago,0.0,0.0,1.8736,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2022,trinidad_and_tobago,0.0,0.0,1.8736,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2023,trinidad_and_tobago,0.0,0.0,1.8736,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2024,trinidad_and_tobago,0.0,0.0,0.7856000000000001,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2025,trinidad_and_tobago,0.0,0.0,0.7856000000000001,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2026,trinidad_and_tobago,0.0,0.0,0.7856000000000001,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2027,trinidad_and_tobago,0.0,0.0,0.7856000000000001,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2028,trinidad_and_tobago,0.0,0.0,0.7856000000000001,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2029,trinidad_and_tobago,0.0,0.0,0.7856000000000001,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2030,trinidad_and_tobago,0.0,0.0,0.7856000000000001,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2031,trinidad_and_tobago,0.0,0.0,0.7856000000000001,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2032,trinidad_and_tobago,0.0,0.0,0.7856000000000001,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2033,trinidad_and_tobago,0.0,0.0,0.7856000000000001,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2034,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2035,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2036,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2037,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2038,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2039,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2040,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2041,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2042,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2043,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2044,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2045,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2046,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2047,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2048,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.0
2049,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0
2050,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0
2051,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0
2052,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0
2053,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0
2054,trinidad_and_tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0
1984,uruguay,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,uruguay,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,uruguay,0.0,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
1987,uruguay,0.0,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
1988,uruguay,0.0,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
1989,uruguay,0.0,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
1990,uruguay,0.005,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
1991,uruguay,0.017,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
1992,uruguay,0.017,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
1993,uruguay,0.017,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
1994,uruguay,0.017,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
1995,uruguay,0.017,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
1996,uruguay,0.178,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
1997,uruguay,0.178,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
1998,uruguay,0.178,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
1999,uruguay,0.358,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
2000,uruguay,0.358,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
2001,uruguay,0.372,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
2002,uruguay,0.3732,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
2003,uruguay,0.3832,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
2004,uruguay,0.3832,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
2005,uruguay,0.3832,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
2006,uruguay,0.3832,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
2007,uruguay,0.3832,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.0
2008,uruguay,0.3907,0.0,0.05,0.0,0.108,0.0,0.0,0.0,0.0,0.07
2009,uruguay,0.4007,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.07
2010,uruguay,0.4007,0.0,0.0,0.0,0.441,0.0,0.08,0.0095,0.0,0.14200000000000002
2011,uruguay,0.4007,0.0,0.0,0.0,0.441,0.0,0.08,0.0095,0.0,0.2861
2012,uruguay,0.4007,0.0,0.0,0.0,0.441,0.0,0.08144,0.0095,0.0,0.5417500000000001
2013,uruguay,0.4007,0.0,0.0,0.0,0.441,0.0,0.08574,0.08076,0.0,0.6717500000000001
2014,uruguay,0.4007,0.0,0.0,0.0,0.441,0.0,0.08574,0.13676,0.0,0.7894500000000001
2015,uruguay,0.3957,0.0,0.212,0.0,0.593,0.0,0.08574,0.14626,0.0,0.96445
2016,uruguay,0.3837,0.0,0.212,0.0,0.593,0.0,0.08574,0.21701,0.0,1.02345
2017,uruguay,0.3837,0.0,0.212,0.0,0.593,0.0,0.08574,0.22501,0.0,1.26455
2018,uruguay,0.3957,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,1.38195
2019,uruguay,0.3957,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,1.38195
2020,uruguay,0.3957,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,1.38195
2021,uruguay,0.2347,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,1.38195
2022,uruguay,0.2347,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,1.38195
2023,uruguay,0.2347,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,1.38195
2024,uruguay,0.054700000000000006,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,1.38195
2025,uruguay,0.054700000000000006,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,1.38195
2026,uruguay,0.04070000000000001,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,1.38195
2027,uruguay,0.0395,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,1.38195
2028,uruguay,0.029500000000000002,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,1.3119500000000002
2029,uruguay,0.029500000000000002,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,1.3119500000000002
2030,uruguay,0.029500000000000002,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,1.23995
2031,uruguay,0.029500000000000002,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,1.09585
2032,uruguay,0.029500000000000002,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,0.8402000000000001
2033,uruguay,0.022,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,0.7102
2034,uruguay,0.012,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,0.5925
2035,uruguay,0.012,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,0.4175
2036,uruguay,0.012,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,0.3585
2037,uruguay,0.012,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,0.1174
2038,uruguay,0.012,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,0.0
2039,uruguay,0.012,0.0,0.21572,0.0,1.538,0.0,0.38574,0.22501,0.0,0.0
2040,uruguay,0.012,0.0,0.00372,0.0,1.538,0.0,0.38574,0.21551,0.0,0.0
2041,uruguay,0.012,0.0,0.00372,0.0,1.538,0.0,0.38574,0.21551,0.0,0.0
2042,uruguay,0.012,0.0,0.00372,0.0,1.538,0.0,0.38574,0.21551,0.0,0.0
2043,uruguay,0.0,0.0,0.0,0.0,1.538,0.0,0.38574,0.14425,0.0,0.0
2044,uruguay,0.0,0.0,0.0,0.0,1.538,0.0,0.38574,0.08825,0.0,0.0
2045,uruguay,0.0,0.0,0.0,0.0,1.538,0.0,0.38574,0.07875,0.0,0.0
2046,uruguay,0.0,0.0,0.0,0.0,1.538,0.0,0.38574,0.008,0.0,0.0
2047,uruguay,0.0,0.0,0.0,0.0,1.538,0.0,0.38574,0.0,0.0,0.0
2048,uruguay,0.0,0.0,0.0,0.0,1.538,0.0,0.38574,0.0,0.0,0.0
2049,uruguay,0.0,0.0,0.0,0.0,1.538,0.0,0.38574,0.0,0.0,0.0
2050,uruguay,0.0,0.0,0.0,0.0,1.538,0.0,0.30574,0.0,0.0,0.0
2051,uruguay,0.0,0.0,0.0,0.0,1.538,0.0,0.30574,0.0,0.0,0.0
2052,uruguay,0.0,0.0,0.0,0.0,1.538,0.0,0.3043,0.0,0.0,0.0
2053,uruguay,0.0,0.0,0.0,0.0,1.538,0.0,0.3,0.0,0.0,0.0
2054,uruguay,0.0,0.0,0.0,0.0,1.538,0.0,0.3,0.0,0.0,0.0
2055,uruguay,0.0,0.0,0.0,0.0,1.538,0.0,0.3,0.0,0.0,0.0
1956,venezuela,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,venezuela,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,venezuela,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,venezuela,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,venezuela,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,venezuela,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,venezuela,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,venezuela,0.0,0.0,1.72,0.0,0.08,0.0,0.0,0.0,0.0,0.0
1964,venezuela,0.0,0.0,1.72,0.0,0.08,0.0,0.0,0.0,0.0,0.0
1965,venezuela,0.0,0.0,1.72,0.0,0.08,0.0,0.0,0.0,0.0,0.0
1966,venezuela,0.0,0.0,1.72,0.0,0.08,0.0,0.0,0.0,0.0,0.0
1967,venezuela,0.0,0.0,1.72,0.0,0.105,0.0,0.0,0.0,0.0,0.0
1968,venezuela,0.0,0.0,1.72,0.0,0.105,0.0,0.0,0.0,0.0,0.0
1969,venezuela,0.0,0.0,1.72,0.0,0.105,0.0,0.0,0.0,0.0,0.0
1970,venezuela,0.0,0.0,1.72,0.0,0.105,0.0,0.0,0.0,0.0,0.0
1971,venezuela,0.0,0.0,1.72,0.0,0.105,0.0,0.0,0.0,0.0,0.0
1972,venezuela,0.0,0.0,1.72,0.0,0.105,0.0,0.0,0.0,0.0,0.0
1973,venezuela,0.0,0.0,1.72,0.0,0.105,0.0,0.0,0.0,0.0,0.0
1974,venezuela,0.0,0.0,1.72,0.0,0.105,0.0,0.0,0.0,0.0,0.0
1975,venezuela,0.0,0.0,2.392,0.0,0.105,0.0,0.0,0.0,0.0,0.0
1976,venezuela,0.0,0.0,2.392,0.0,0.105,0.0,0.0,0.0,0.0,0.0
1977,venezuela,0.0,0.0,2.392,0.0,0.105,0.0,0.0,0.0,0.0,0.0
1978,venezuela,0.0,0.0,2.392,0.0,0.105,0.0,0.0,0.0,0.0,0.0
1979,venezuela,0.0,0.0,2.692,0.0,8.956,0.0,0.0,0.0,0.0,0.0
1980,venezuela,0.0,0.0,2.692,0.0,8.956,0.0,0.0,0.0,0.0,0.0
1981,venezuela,0.0,0.0,0.972,0.0,8.956,0.0,0.0,0.0,0.0,0.0
1982,venezuela,0.0,0.0,0.972,0.0,8.956,0.0,0.0,0.0,0.0,0.0
1983,venezuela,0.0,0.0,1.196,0.0,8.956,0.0,0.0,0.0,0.0,0.0
1984,venezuela,0.0,0.0,1.196,0.0,8.956,0.0,0.0,0.0,0.0,0.0
1985,venezuela,0.0,0.0,2.579,0.0,8.956,0.0,0.0,0.0,0.0,0.0
1986,venezuela,0.0,0.0,2.579,0.0,8.956,0.0,0.0,0.0,0.0,0.0
1987,venezuela,0.0,0.0,2.669,0.0,8.956,0.0,0.0,0.0,0.0,0.0
1988,venezuela,0.0,0.0,2.669,0.0,8.956,0.0,0.0,0.0,0.0,0.0
1989,venezuela,0.0,0.0,3.177,0.0,8.956,0.0,0.0,0.0,0.0,0.0
1990,venezuela,0.0,0.0,3.177,0.0,8.956,0.0,0.0,0.0,0.0,0.0
1991,venezuela,0.0,0.0,3.177,0.0,8.956,0.0,0.0,0.0,0.0,0.0
1992,venezuela,0.0,0.0,3.177,0.0,8.956,0.0,0.0,0.0,0.0,0.0
1993,venezuela,0.0,0.0,3.351,0.0,8.956,0.0,0.0,0.0,0.0,0.0
1994,venezuela,0.0,0.0,4.011,0.0,8.956,0.0,0.0,0.0,0.0,0.0
1995,venezuela,0.0,0.0,4.011,0.0,11.886000000000001,0.0,0.0,0.0,0.0,0.0
1996,venezuela,0.0,0.0,4.051,0.0,11.886000000000001,0.0,0.0,0.0,0.0,0.0
1997,venezuela,0.0,0.0,4.071,0.0,11.886000000000001,0.0,0.0,0.0,0.0,0.0
1998,venezuela,0.0,0.0,4.071,0.0,11.886000000000001,0.0,0.0,0.0,0.0,0.0
1999,venezuela,0.0,0.0,4.071,0.0,11.886000000000001,0.0,0.0,0.0,0.0,0.0
2000,venezuela,0.0,0.0,3.5,0.0,11.886000000000001,0.0,0.0,0.0,0.0,0.0
2001,venezuela,0.0,0.0,3.8000000000000003,0.0,11.886000000000001,0.0,0.0,0.0,0.0,0.0
2002,venezuela,0.0,0.0,3.8000000000000003,0.0,11.886000000000001,0.0,0.0,0.0,0.0,0.0
2003,venezuela,0.0,0.0,3.8000000000000003,0.0,11.886000000000001,0.0,0.0,0.0,0.0,0.0
2004,venezuela,0.0,0.0,3.5,0.0,12.126,0.0,0.0,0.0,0.0,0.0
2005,venezuela,0.0,0.0,3.5,0.0,12.426,0.0,0.0,0.0,0.0,0.0
2006,venezuela,0.0,0.0,5.415,0.0,14.622,0.0,0.0,0.0,0.0,0.0
2007,venezuela,0.0,0.0,5.415,0.0,14.622,0.0,0.0,0.0,0.0,0.0
2008,venezuela,0.0,0.0,5.191,0.0,14.622,0.0,0.0,0.0,0.0,0.0
2009,venezuela,0.0,0.0,5.191,0.0,14.622,0.0,0.0,0.0,0.0,0.0
2010,venezuela,0.0,0.0,4.229,0.0,14.622,0.0,0.0,0.0,0.0,0.0
2011,venezuela,0.0,0.0,4.84,0.0,15.136000000000001,0.0,0.0,0.0,0.0,0.0
2012,venezuela,0.0,0.0,5.356,0.0,15.136000000000001,0.0,0.0,0.0,0.0,0.0
2013,venezuela,0.0,0.0,5.561,0.0,15.136000000000001,0.0,0.0,0.0,0.0,0.0
2014,venezuela,0.0,0.0,5.053,0.0,15.136000000000001,0.0,0.0,0.0,0.0,0.0
2015,venezuela,0.0,0.0,5.053,0.0,15.136000000000001,0.0,0.0,0.0,0.0,0.0
2016,venezuela,0.0,0.0,5.093,0.0,15.136000000000001,0.0,0.0,0.0,0.0,0.0
2017,venezuela,0.0,0.0,7.543,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2018,venezuela,0.0,0.0,8.359,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2019,venezuela,0.0,0.0,7.699,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2020,venezuela,0.0,0.0,7.699,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2021,venezuela,0.0,0.0,7.659,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2022,venezuela,0.0,0.0,7.639,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2023,venezuela,0.0,0.0,7.639,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2024,venezuela,0.0,0.0,7.639,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2025,venezuela,0.0,0.0,7.538,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2026,venezuela,0.0,0.0,7.238,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2027,venezuela,0.0,0.0,7.238,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2028,venezuela,0.0,0.0,7.238,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2029,venezuela,0.0,0.0,7.238,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2030,venezuela,0.0,0.0,7.238,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2031,venezuela,0.0,0.0,5.323,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2032,venezuela,0.0,0.0,5.323,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2033,venezuela,0.0,0.0,5.323,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2034,venezuela,0.0,0.0,5.323,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2035,venezuela,0.0,0.0,4.902,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2036,venezuela,0.0,0.0,4.291,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2037,venezuela,0.0,0.0,3.685,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2038,venezuela,0.0,0.0,3.48,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2039,venezuela,0.0,0.0,3.48,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2040,venezuela,0.0,0.0,3.48,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2041,venezuela,0.0,0.0,3.44,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2042,venezuela,0.0,0.0,0.99,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2043,venezuela,0.0,0.0,0.0,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2044,venezuela,0.0,0.0,0.0,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2045,venezuela,0.0,0.0,0.0,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2046,venezuela,0.0,0.0,0.0,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2047,venezuela,0.0,0.0,0.0,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2048,venezuela,0.0,0.0,0.0,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2049,venezuela,0.0,0.0,0.0,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2050,venezuela,0.0,0.0,0.0,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2051,venezuela,0.0,0.0,0.0,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2052,venezuela,0.0,0.0,0.0,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2053,venezuela,0.0,0.0,0.0,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2054,venezuela,0.0,0.0,0.0,0.0,17.666,0.0,0.0,0.0,0.0,0.0
2055,venezuela,0.0,0.0,0.0,0.0,17.666,0.0,0.0,0.0,0.0,0.0
