year,iso_code3,prodinit_ippu_cement_tonne,prodinit_ippu_chemicals_tonne,prodinit_ippu_electronics_tonne,prodinit_ippu_glass_tonne,prodinit_ippu_lime_and_carbonite_tonne,prodinit_ippu_metals_tonne,prodinit_ippu_mining_tonne,prodinit_ippu_paper_tonne,prodinit_ippu_plastic_tonne,prodinit_ippu_rubber_and_leather_tonne,prodinit_ippu_textiles_tonne
2029,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2030,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2031,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2032,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2033,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2034,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2035,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2036,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2037,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2038,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2039,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2040,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2041,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2042,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2043,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2044,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2045,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2046,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2047,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2048,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2049,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2050,AGO,13893926.22,35523.0161822709,102381.956432247,19196.8040384763,21036.557671785,1005828.82130433,108543.37306155,128796.170529634,64733.6520812565,2848.62839669296,26094.8823782224
2010,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2011,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2012,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2013,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2014,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2015,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2016,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2017,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2018,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2019,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2020,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2021,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2022,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2023,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2024,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2025,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2026,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2027,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2028,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2029,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2030,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2031,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2032,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2033,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2034,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2035,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2036,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2037,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2038,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2039,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2040,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2041,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2042,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2043,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2044,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2045,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2046,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2047,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2048,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2049,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2050,ALB,6611765.245,9868.41060822129,28759.2558894378,4721.08197370499,46485.5846312863,393810.260408892,4371776.93336477,97973.4417436681,25326.8533756267,2524.30203935108,38187.2002775159
2010,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2011,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2012,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2013,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2014,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2015,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2016,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2017,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2018,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2019,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2020,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2021,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2022,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2023,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2024,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2025,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2026,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2027,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2028,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2029,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2030,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2031,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2032,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2033,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2034,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2035,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2036,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2037,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2038,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2039,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2040,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2041,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2042,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2043,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2044,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2045,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2046,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2047,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2048,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2049,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2050,ARE,13714300.17,443431.461446991,1012708.28134275,153721.597319824,9737450.70442477,5990617.71409787,5957332.42479509,919506.091829456,740326.937054397,42614.1501708751,261923.892788799
2010,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2011,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2012,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2013,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2014,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2015,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2016,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2017,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2018,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2019,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2020,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2021,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2022,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2023,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2024,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2025,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2026,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2027,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2028,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2029,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2030,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2031,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2032,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2033,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2034,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2035,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2036,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2037,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2038,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2039,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2040,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2041,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2042,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2043,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2044,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2045,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2046,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2047,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2048,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2049,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2050,ARG,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
2010,ARM,365338.7918,8503.87420010981,13249.8904896094,6418.93160922672,3950.19875105186,365250.750763958,3717869.51626428,26243.4294838898,12010.4772288678,991.769024431691,5470.93571319641
2011,ARM,365338.7918,8503.87420010981,13249.8904896094,6418.93160922672,3950.19875105186,365250.750763958,3717869.51626428,26243.4294838898,12010.4772288678,991.769024431691,5470.93571319641
2012,ARM,365338.7918,8503.87420010981,13249.8904896094,6418.93160922672,3950.19875105186,365250.750763958,3717869.51626428,26243.4294838898,12010.4772288678,991.769024431691,5470.93571319641
2013,ARM,365338.7918,8503.87420010981,13249.8904896094,6418.93160922672,3950.19875105186,365250.750763958,3717869.51626428,26243.4294838898,12010.4772288678,991.769024431691,5470.93571319641
2014,ARM,365338.7918,8503.87420010981,13249.8904896094,6418.93160922672,3950.19875105186,365250.750763958,3717869.51626428,26243.4294838898,12010.4772288678,991.769024431691,5470.93571319641
2015,ARM,365338.7918,8503.87420010981,13249.8904896094,6418.93160922672,3950.19875105186,365250.750763958,3717869.51626428,26243.4294838898,12010.4772288678,991.769024431691,5470.93571319641
2016,ARM,365338.7918,8503.87420010981,13249.8904896094,6418.93160922672,3950.19875105186,365250.750763958,3717869.51626428,26243.4294838898,12010.4772288678,991.769024431691,5470.93571319641
2017,ARM,365338.7918,8503.87420010981,13249.8904896094,6418.93160922672,3950.19875105186,365250.750763958,3717869.51626428,26243.4294838898,12010.4772288678,991.769024431691,5470.93571319641
